date,state,district,pincode,age_5_17_count,age_17_plus_count,state_clean,state_final,total_updates,day,month,year,district_clean
2025-09-01,himachal pradesh,mandi,175033,0,11,himachalpradesh,himachalpradesh,11,1,9,2025,mandi
2025-09-01,himachal pradesh,mandi,176126,0,6,himachalpradesh,himachalpradesh,6,1,9,2025,mandi
2025-09-01,himachal pradesh,shimla,171018,0,1,himachalpradesh,himachalpradesh,1,1,9,2025,shimla
2025-09-01,himachal pradesh,shimla,171103,0,2,himachalpradesh,himachalpradesh,2,1,9,2025,shimla
2025-09-01,himachal pradesh,shimla,171210,1,3,himachalpradesh,himachalpradesh,4,1,9,2025,shimla
2025-09-01,himachal pradesh,shimla,171212,0,4,himachalpradesh,himachalpradesh,4,1,9,2025,shimla
2025-09-01,himachal pradesh,shimla,172001,0,3,himachalpradesh,himachalpradesh,3,1,9,2025,shimla
2025-09-01,himachal pradesh,shimla,172027,0,1,himachalpradesh,himachalpradesh,1,1,9,2025,shimla
2025-09-01,himachal pradesh,shimla,173216,0,2,himachalpradesh,himachalpradesh,2,1,9,2025,shimla
2025-09-01,himachal pradesh,shimla,173219,0,1,himachalpradesh,himachalpradesh,1,1,9,2025,shimla
2025-09-01,himachal pradesh,sirmaur,173021,0,4,himachalpradesh,himachalpradesh,4,1,9,2025,sirmaur
2025-09-01,himachal pradesh,sirmaur,173025,1,39,himachalpradesh,himachalpradesh,40,1,9,2025,sirmaur
2025-09-01,himachal pradesh,sirmaur,173030,0,2,himachalpradesh,himachalpradesh,2,1,9,2025,sirmaur
2025-09-01,himachal pradesh,solan,173205,3,5,himachalpradesh,himachalpradesh,8,1,9,2025,solan
2025-09-01,himachal pradesh,solan,173211,0,2,himachalpradesh,himachalpradesh,2,1,9,2025,solan
2025-09-01,himachal pradesh,solan,173235,0,1,himachalpradesh,himachalpradesh,1,1,9,2025,solan
2025-09-01,himachal pradesh,solan,174102,0,2,himachalpradesh,himachalpradesh,2,1,9,2025,solan
2025-09-01,himachal pradesh,solan,174103,3,5,himachalpradesh,himachalpradesh,8,1,9,2025,solan
2025-09-01,himachal pradesh,una,174301,1,11,himachalpradesh,himachalpradesh,12,1,9,2025,una
2025-09-01,himachal pradesh,una,174303,4,27,himachalpradesh,himachalpradesh,31,1,9,2025,una
2025-09-01,himachal pradesh,una,174319,0,1,himachalpradesh,himachalpradesh,1,1,9,2025,una
2025-09-01,himachal pradesh,una,174503,0,3,himachalpradesh,himachalpradesh,3,1,9,2025,una
2025-09-01,himachal pradesh,una,177204,1,2,himachalpradesh,himachalpradesh,3,1,9,2025,una
2025-09-01,himachal pradesh,una,177208,0,1,himachalpradesh,himachalpradesh,1,1,9,2025,una
2025-09-01,jammu and kashmir,anantnag,192101,8,41,jammuandkashmir,jammuandkashmir,49,1,9,2025,anantnag
2025-09-01,jammu and kashmir,anantnag,192126,4,13,jammuandkashmir,jammuandkashmir,17,1,9,2025,anantnag
2025-09-01,jammu and kashmir,anantnag,192202,4,37,jammuandkashmir,jammuandkashmir,41,1,9,2025,anantnag
2025-09-01,jammu and kashmir,anantnag,192212,4,22,jammuandkashmir,jammuandkashmir,26,1,9,2025,anantnag
2025-09-01,jammu and kashmir,anantnag,192401,4,12,jammuandkashmir,jammuandkashmir,16,1,9,2025,anantnag
2025-09-01,jammu and kashmir,badgam,191112,1,10,jammuandkashmir,jammuandkashmir,11,1,9,2025,badgam
2025-09-01,jammu and kashmir,badgam,191113,1,24,jammuandkashmir,jammuandkashmir,25,1,9,2025,badgam
2025-09-01,jammu and kashmir,bandipore,193502,15,58,jammuandkashmir,jammuandkashmir,73,1,9,2025,bandipore
2025-09-01,jammu and kashmir,baramula,193198,2,6,jammuandkashmir,jammuandkashmir,8,1,9,2025,baramula
2025-09-01,jammu and kashmir,baramula,193401,1,3,jammuandkashmir,jammuandkashmir,4,1,9,2025,baramula
2025-09-01,jammu and kashmir,baramula,193403,2,4,jammuandkashmir,jammuandkashmir,6,1,9,2025,baramula
2025-09-01,jammu and kashmir,baramula,193404,0,6,jammuandkashmir,jammuandkashmir,6,1,9,2025,baramula
2025-09-01,jammu and kashmir,budgam,191113,4,10,jammuandkashmir,jammuandkashmir,14,1,9,2025,budgam
2025-09-01,jammu and kashmir,doda,182221,1,7,jammuandkashmir,jammuandkashmir,8,1,9,2025,doda
2025-09-01,jammu and kashmir,jammu,180006,0,3,jammuandkashmir,jammuandkashmir,3,1,9,2025,jammu
2025-09-01,jammu and kashmir,jammu,180010,0,13,jammuandkashmir,jammuandkashmir,13,1,9,2025,jammu
2025-09-01,jammu and kashmir,jammu,180012,0,1,jammuandkashmir,jammuandkashmir,1,1,9,2025,jammu
2025-09-01,jammu and kashmir,jammu,181203,0,7,jammuandkashmir,jammuandkashmir,7,1,9,2025,jammu
2025-09-01,jammu and kashmir,jammu,181205,0,1,jammuandkashmir,jammuandkashmir,1,1,9,2025,jammu
2025-09-01,jammu and kashmir,kathua,184102,0,4,jammuandkashmir,jammuandkashmir,4,1,9,2025,kathua
2025-09-01,jammu and kashmir,kathua,184121,0,2,jammuandkashmir,jammuandkashmir,2,1,9,2025,kathua
2025-09-01,jammu and kashmir,kathua,184151,1,5,jammuandkashmir,jammuandkashmir,6,1,9,2025,kathua
2025-09-01,jammu and kashmir,kulgam,192221,0,1,jammuandkashmir,jammuandkashmir,1,1,9,2025,kulgam
2025-09-01,jammu and kashmir,kupwara,193222,6,52,jammuandkashmir,jammuandkashmir,58,1,9,2025,kupwara
2025-09-01,jammu and kashmir,kupwara,193225,1,29,jammuandkashmir,jammuandkashmir,30,1,9,2025,kupwara
2025-09-01,jammu and kashmir,leh,194104,0,1,jammuandkashmir,ladakh,1,1,9,2025,leh
2025-09-01,jammu and kashmir,leh,194106,0,1,jammuandkashmir,ladakh,1,1,9,2025,leh
2025-09-01,jammu and kashmir,pulwama,191103,2,7,jammuandkashmir,jammuandkashmir,9,1,9,2025,pulwama
2025-09-01,jammu and kashmir,pulwama,192121,0,10,jammuandkashmir,jammuandkashmir,10,1,9,2025,pulwama
2025-09-01,jammu and kashmir,pulwama,192305,0,2,jammuandkashmir,jammuandkashmir,2,1,9,2025,pulwama
2025-09-01,jammu and kashmir,pulwama,192306,3,5,jammuandkashmir,jammuandkashmir,8,1,9,2025,pulwama
2025-09-01,jammu and kashmir,punch,185102,1,10,jammuandkashmir,jammuandkashmir,11,1,9,2025,punch
2025-09-01,jammu and kashmir,rajouri,185152,3,3,jammuandkashmir,jammuandkashmir,6,1,9,2025,rajouri
2025-09-01,jammu and kashmir,rajouri,185201,2,12,jammuandkashmir,jammuandkashmir,14,1,9,2025,rajouri
2025-09-01,jammu and kashmir,rajouri,185202,2,17,jammuandkashmir,jammuandkashmir,19,1,9,2025,rajouri
2025-09-01,jammu and kashmir,rajouri,185203,0,1,jammuandkashmir,jammuandkashmir,1,1,9,2025,rajouri
2025-09-01,jammu and kashmir,ramban,182146,4,17,jammuandkashmir,jammuandkashmir,21,1,9,2025,ramban
2025-09-01,jammu and kashmir,samba,184142,0,1,jammuandkashmir,jammuandkashmir,1,1,9,2025,samba
2025-09-01,jammu and kashmir,srinagar,190002,1,51,jammuandkashmir,jammuandkashmir,52,1,9,2025,srinagar
2025-09-01,jammu and kashmir,srinagar,190005,1,14,jammuandkashmir,jammuandkashmir,15,1,9,2025,srinagar
2025-09-01,jammu and kashmir,srinagar,190006,0,8,jammuandkashmir,jammuandkashmir,8,1,9,2025,srinagar
2025-09-01,jammu and kashmir,srinagar,190014,0,11,jammuandkashmir,jammuandkashmir,11,1,9,2025,srinagar
2025-09-01,jammu and kashmir,srinagar,190015,0,12,jammuandkashmir,jammuandkashmir,12,1,9,2025,srinagar
2025-09-01,jammu and kashmir,srinagar,190023,0,6,jammuandkashmir,jammuandkashmir,6,1,9,2025,srinagar
2025-09-01,jammu and kashmir,srinagar,191131,0,5,jammuandkashmir,jammuandkashmir,5,1,9,2025,srinagar
2025-09-01,jammu and kashmir,udhampur,182101,0,19,jammuandkashmir,jammuandkashmir,19,1,9,2025,udhampur
2025-09-01,jammu and kashmir,udhampur,182117,0,1,jammuandkashmir,jammuandkashmir,1,1,9,2025,udhampur
2025-09-01,jammu and kashmir,udhampur,182124,1,6,jammuandkashmir,jammuandkashmir,7,1,9,2025,udhampur
2025-09-01,jammu and kashmir,udhampur,182126,1,11,jammuandkashmir,jammuandkashmir,12,1,9,2025,udhampur
2025-09-01,jammu and kashmir,udhampur,182144,0,1,jammuandkashmir,jammuandkashmir,1,1,9,2025,udhampur
2025-09-01,jammu and kashmir,udhampur,184205,2,9,jammuandkashmir,jammuandkashmir,11,1,9,2025,udhampur
2025-09-01,jharkhand,bokaro,827010,5,40,jharkhand,jharkhand,45,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,827012,0,12,jharkhand,jharkhand,12,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,827014,0,6,jharkhand,jharkhand,6,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,828307,0,1,jharkhand,jharkhand,1,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,828403,1,19,jharkhand,jharkhand,20,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,828404,0,2,jharkhand,jharkhand,2,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,829104,1,9,jharkhand,jharkhand,10,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,829114,2,8,jharkhand,jharkhand,10,1,9,2025,bokaro
2025-09-01,jharkhand,bokaro,829301,6,35,jharkhand,jharkhand,41,1,9,2025,bokaro
2025-09-01,jharkhand,chatra,825321,3,59,jharkhand,jharkhand,62,1,9,2025,chatra
2025-09-01,jharkhand,chatra,825403,6,96,jharkhand,jharkhand,102,1,9,2025,chatra
2025-09-01,jharkhand,deoghar,814113,2,11,jharkhand,jharkhand,13,1,9,2025,deoghar
2025-09-01,jharkhand,deoghar,814152,1,46,jharkhand,jharkhand,47,1,9,2025,deoghar
2025-09-01,jharkhand,dhanbad,828103,1,5,jharkhand,jharkhand,6,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828105,0,6,jharkhand,jharkhand,6,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828110,4,11,jharkhand,jharkhand,15,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828112,0,6,jharkhand,jharkhand,6,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828113,2,43,jharkhand,jharkhand,45,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828114,0,16,jharkhand,jharkhand,16,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828115,2,4,jharkhand,jharkhand,6,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828119,0,6,jharkhand,jharkhand,6,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828120,0,8,jharkhand,jharkhand,8,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828123,0,1,jharkhand,jharkhand,1,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828126,1,2,jharkhand,jharkhand,3,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828203,2,25,jharkhand,jharkhand,27,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828205,6,91,jharkhand,jharkhand,97,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828304,0,3,jharkhand,jharkhand,3,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828308,0,4,jharkhand,jharkhand,4,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828401,1,10,jharkhand,jharkhand,11,1,9,2025,dhanbad
2025-09-01,jharkhand,dhanbad,828402,3,39,jharkhand,jharkhand,42,1,9,2025,dhanbad
2025-09-01,jharkhand,dumka,814103,3,58,jharkhand,jharkhand,61,1,9,2025,dumka
2025-09-01,jharkhand,dumka,814145,4,59,jharkhand,jharkhand,63,1,9,2025,dumka
2025-09-01,jharkhand,dumka,816103,4,32,jharkhand,jharkhand,36,1,9,2025,dumka
2025-09-01,jharkhand,east singhbhum,831012,3,19,jharkhand,jharkhand,22,1,9,2025,east singhbhum
2025-09-01,jharkhand,garhwa,822112,4,54,jharkhand,jharkhand,58,1,9,2025,garhwa
2025-09-01,jharkhand,garhwa,822128,3,47,jharkhand,jharkhand,50,1,9,2025,garhwa
2025-09-01,jharkhand,garhwa *,822114,0,47,jharkhand,jharkhand,47,1,9,2025,garhwa 
2025-09-01,jharkhand,garhwa *,822128,0,6,jharkhand,jharkhand,6,1,9,2025,garhwa 
2025-09-01,jharkhand,giridih,815314,5,41,jharkhand,jharkhand,46,1,9,2025,giridih
2025-09-01,jharkhand,giridih,825320,28,33,jharkhand,jharkhand,61,1,9,2025,giridih
2025-09-01,jharkhand,godda,813208,6,65,jharkhand,jharkhand,71,1,9,2025,godda
2025-09-01,jharkhand,gumla,835207,7,88,jharkhand,jharkhand,95,1,9,2025,gumla
2025-09-01,jharkhand,gumla,835230,3,26,jharkhand,jharkhand,29,1,9,2025,gumla
2025-09-01,jharkhand,hazaribag,825406,0,2,jharkhand,jharkhand,2,1,9,2025,hazaribag
2025-09-01,jharkhand,hazaribagh,825109,3,11,jharkhand,jharkhand,14,1,9,2025,hazaribagh
2025-09-01,jharkhand,hazaribagh,825326,0,1,jharkhand,jharkhand,1,1,9,2025,hazaribagh
2025-09-01,jharkhand,hazaribagh,825402,4,33,jharkhand,jharkhand,37,1,9,2025,hazaribagh
2025-09-01,jharkhand,hazaribagh,825408,1,5,jharkhand,jharkhand,6,1,9,2025,hazaribagh
2025-09-01,jharkhand,hazaribagh,825411,2,17,jharkhand,jharkhand,19,1,9,2025,hazaribagh
2025-09-01,jharkhand,jamtara,814166,0,18,jharkhand,jharkhand,18,1,9,2025,jamtara
2025-09-01,jharkhand,jamtara,815352,4,75,jharkhand,jharkhand,79,1,9,2025,jamtara
2025-09-01,jharkhand,khunti,835202,0,1,jharkhand,jharkhand,1,1,9,2025,khunti
2025-09-01,jharkhand,khunti,835221,0,4,jharkhand,jharkhand,4,1,9,2025,khunti
2025-09-01,jharkhand,khunti,835234,0,10,jharkhand,jharkhand,10,1,9,2025,khunti
2025-09-01,jharkhand,kodarma,825409,1,18,jharkhand,jharkhand,19,1,9,2025,kodarma
2025-09-01,jharkhand,koderma,825109,3,19,jharkhand,jharkhand,22,1,9,2025,koderma
2025-09-01,jharkhand,koderma,825318,4,33,jharkhand,jharkhand,37,1,9,2025,koderma
2025-09-01,jharkhand,koderma,825413,1,2,jharkhand,jharkhand,3,1,9,2025,koderma
2025-09-01,jharkhand,koderma,825418,0,31,jharkhand,jharkhand,31,1,9,2025,koderma
2025-09-01,jharkhand,latehar,829203,5,66,jharkhand,jharkhand,71,1,9,2025,latehar
2025-09-01,jharkhand,latehar,829206,4,47,jharkhand,jharkhand,51,1,9,2025,latehar
2025-09-01,jharkhand,lohardaga,835213,4,29,jharkhand,jharkhand,33,1,9,2025,lohardaga
2025-09-01,jharkhand,lohardaga,835214,1,7,jharkhand,jharkhand,8,1,9,2025,lohardaga
2025-09-01,jharkhand,lohardaga,835325,0,19,jharkhand,jharkhand,19,1,9,2025,lohardaga
2025-09-01,jharkhand,pakaur,816105,0,7,jharkhand,jharkhand,7,1,9,2025,pakaur
2025-09-01,jharkhand,pakaur,816107,3,21,jharkhand,jharkhand,24,1,9,2025,pakaur
2025-09-01,jharkhand,pakur,816102,0,11,jharkhand,jharkhand,11,1,9,2025,pakur
2025-09-01,jharkhand,pakur,816103,0,1,jharkhand,jharkhand,1,1,9,2025,pakur
2025-09-01,jharkhand,pakur,816106,11,137,jharkhand,jharkhand,148,1,9,2025,pakur
2025-09-01,jharkhand,pakur,816107,26,101,jharkhand,jharkhand,127,1,9,2025,pakur
2025-09-01,jharkhand,palamau,822116,0,5,jharkhand,jharkhand,5,1,9,2025,palamau
2025-09-01,jharkhand,palamau,822131,0,1,jharkhand,jharkhand,1,1,9,2025,palamau
2025-09-01,jharkhand,palamu,822101,4,19,jharkhand,jharkhand,23,1,9,2025,palamu
2025-09-01,jharkhand,palamu,822123,12,79,jharkhand,jharkhand,91,1,9,2025,palamu
2025-09-01,jharkhand,purbi singhbhum,831001,0,2,jharkhand,jharkhand,2,1,9,2025,purbi singhbhum
2025-09-01,jharkhand,purbi singhbhum,831002,0,28,jharkhand,jharkhand,28,1,9,2025,purbi singhbhum
2025-09-01,jharkhand,purbi singhbhum,831008,0,1,jharkhand,jharkhand,1,1,9,2025,purbi singhbhum
2025-09-01,jharkhand,purbi singhbhum,831011,0,3,jharkhand,jharkhand,3,1,9,2025,purbi singhbhum
2025-09-01,jharkhand,purbi singhbhum,831017,0,1,jharkhand,jharkhand,1,1,9,2025,purbi singhbhum
2025-09-01,jharkhand,ramgarh,825330,1,0,jharkhand,jharkhand,1,1,9,2025,ramgarh
2025-09-01,jharkhand,ramgarh,829106,0,6,jharkhand,jharkhand,6,1,9,2025,ramgarh
2025-09-01,jharkhand,ramgarh,829108,0,3,jharkhand,jharkhand,3,1,9,2025,ramgarh
2025-09-01,jharkhand,ramgarh,829117,5,26,jharkhand,jharkhand,31,1,9,2025,ramgarh
2025-09-01,jharkhand,ramgarh,829122,3,29,jharkhand,jharkhand,32,1,9,2025,ramgarh
2025-09-01,jharkhand,ramgarh,829133,0,2,jharkhand,jharkhand,2,1,9,2025,ramgarh
2025-09-01,jharkhand,ranchi,834009,2,22,jharkhand,jharkhand,24,1,9,2025,ranchi
2025-09-01,jharkhand,ranchi,835202,3,57,jharkhand,jharkhand,60,1,9,2025,ranchi
2025-09-01,jharkhand,ranchi,835205,2,22,jharkhand,jharkhand,24,1,9,2025,ranchi
2025-09-01,jharkhand,ranchi,835213,0,1,jharkhand,jharkhand,1,1,9,2025,ranchi
2025-09-01,jharkhand,ranchi,835214,5,72,jharkhand,jharkhand,77,1,9,2025,ranchi
2025-09-01,jharkhand,ranchi,835219,1,34,jharkhand,jharkhand,35,1,9,2025,ranchi
2025-09-01,jharkhand,ranchi,835221,1,14,jharkhand,jharkhand,15,1,9,2025,ranchi
2025-09-01,jharkhand,ranchi,835325,0,8,jharkhand,jharkhand,8,1,9,2025,ranchi
2025-09-01,jharkhand,sahebganj,816110,3,21,jharkhand,jharkhand,24,1,9,2025,sahebganj
2025-09-01,jharkhand,seraikela-kharsawan,831012,1,5,jharkhand,jharkhand,6,1,9,2025,seraikela kharsawan
2025-09-01,jharkhand,seraikela-kharsawan,831013,1,19,jharkhand,jharkhand,20,1,9,2025,seraikela kharsawan
2025-09-01,jharkhand,seraikela-kharsawan,833101,1,10,jharkhand,jharkhand,11,1,9,2025,seraikela kharsawan
2025-09-01,jharkhand,seraikela-kharsawan,833102,0,7,jharkhand,jharkhand,7,1,9,2025,seraikela kharsawan
2025-09-01,jharkhand,seraikela-kharsawan,831002,0,2,jharkhand,jharkhand,2,1,9,2025,seraikela kharsawan
2025-09-01,jharkhand,seraikela-kharsawan,832404,0,12,jharkhand,jharkhand,12,1,9,2025,seraikela kharsawan
2025-09-01,jharkhand,west singhbhum,832108,0,1,jharkhand,jharkhand,1,1,9,2025,west singhbhum
2025-09-01,jharkhand,west singhbhum,833201,8,112,jharkhand,jharkhand,120,1,9,2025,west singhbhum
2025-09-01,jharkhand,west singhbhum,833213,3,5,jharkhand,jharkhand,8,1,9,2025,west singhbhum
2025-09-01,jharkhand,west singhbhum,833222,0,6,jharkhand,jharkhand,6,1,9,2025,west singhbhum
2025-09-01,jharkhand,west singhbhum,835225,0,1,jharkhand,jharkhand,1,1,9,2025,west singhbhum
2025-09-01,karnataka,bagalkot,587101,0,8,karnataka,karnataka,8,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587115,1,3,karnataka,karnataka,4,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587121,2,7,karnataka,karnataka,9,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587125,4,18,karnataka,karnataka,22,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587154,7,8,karnataka,karnataka,15,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587201,0,14,karnataka,karnataka,14,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587311,1,20,karnataka,karnataka,21,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587312,1,10,karnataka,karnataka,11,1,9,2025,bagalkot
2025-09-01,karnataka,bagalkot,587316,0,1,karnataka,karnataka,1,1,9,2025,bagalkot
2025-09-01,karnataka,ballari,583102,0,11,karnataka,karnataka,11,1,9,2025,ballari
2025-09-01,karnataka,ballari,583104,0,2,karnataka,karnataka,2,1,9,2025,ballari
2025-09-01,karnataka,ballari,583130,0,3,karnataka,karnataka,3,1,9,2025,ballari
2025-09-01,karnataka,ballari,583201,0,3,karnataka,karnataka,3,1,9,2025,ballari
2025-09-01,karnataka,ballari,583217,1,1,karnataka,karnataka,2,1,9,2025,ballari
2025-09-01,karnataka,ballari,583220,1,2,karnataka,karnataka,3,1,9,2025,ballari
2025-09-01,karnataka,ballari,583224,0,2,karnataka,karnataka,2,1,9,2025,ballari
2025-09-01,karnataka,ballari,583239,0,1,karnataka,karnataka,1,1,9,2025,ballari
2025-09-01,karnataka,bangalore,560003,0,2,karnataka,karnataka,2,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560004,0,3,karnataka,karnataka,3,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560008,0,6,karnataka,karnataka,6,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560015,0,2,karnataka,karnataka,2,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560027,0,6,karnataka,karnataka,6,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560029,0,6,karnataka,karnataka,6,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560030,0,3,karnataka,karnataka,3,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560033,0,2,karnataka,karnataka,2,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560040,0,9,karnataka,karnataka,9,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560050,0,2,karnataka,karnataka,2,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560053,0,1,karnataka,karnataka,1,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560054,0,2,karnataka,karnataka,2,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560058,1,8,karnataka,karnataka,9,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560068,0,15,karnataka,karnataka,15,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560069,0,2,karnataka,karnataka,2,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560075,0,1,karnataka,karnataka,1,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560085,0,13,karnataka,karnataka,13,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,560092,0,7,karnataka,karnataka,7,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,562107,1,9,karnataka,karnataka,10,1,9,2025,bangalore
2025-09-01,karnataka,bangalore,562123,0,5,karnataka,karnataka,5,1,9,2025,bangalore
2025-09-01,karnataka,bangalore rural,561204,0,12,karnataka,karnataka,12,1,9,2025,bangalore rural
2025-09-01,karnataka,bangalore rural,562123,6,32,karnataka,karnataka,38,1,9,2025,bangalore rural
2025-09-01,karnataka,belagavi,590010,1,8,karnataka,karnataka,9,1,9,2025,belagavi
2025-09-01,karnataka,belagavi,590019,1,1,karnataka,karnataka,2,1,9,2025,belagavi
2025-09-01,maharashtra,mumbai,400093,1,14,maharashtra,maharashtra,15,1,9,2025,mumbai
2025-09-01,maharashtra,mumbai,400094,0,3,maharashtra,maharashtra,3,1,9,2025,mumbai
2025-09-01,maharashtra,mumbai,400095,0,20,maharashtra,maharashtra,20,1,9,2025,mumbai
2025-09-01,maharashtra,mumbai,400097,4,20,maharashtra,maharashtra,24,1,9,2025,mumbai
2025-09-01,maharashtra,mumbai,400098,0,3,maharashtra,maharashtra,3,1,9,2025,mumbai
2025-09-01,maharashtra,mumbai,400101,1,16,maharashtra,maharashtra,17,1,9,2025,mumbai
2025-09-01,maharashtra,mumbai city,400002,0,6,maharashtra,maharashtra,6,1,9,2025,mumbai city
2025-09-01,maharashtra,mumbai city,400008,1,20,maharashtra,maharashtra,21,1,9,2025,mumbai city
2025-09-01,maharashtra,mumbai city,400010,2,9,maharashtra,maharashtra,11,1,9,2025,mumbai city
2025-09-01,maharashtra,mumbai city,400012,0,9,maharashtra,maharashtra,9,1,9,2025,mumbai city
2025-09-01,maharashtra,mumbai city,400020,0,2,maharashtra,maharashtra,2,1,9,2025,mumbai city
2025-09-01,maharashtra,mumbai suburban,400042,0,3,maharashtra,maharashtra,3,1,9,2025,mumbai suburban
2025-09-01,maharashtra,mumbai suburban,400055,0,12,maharashtra,maharashtra,12,1,9,2025,mumbai suburban
2025-09-01,maharashtra,mumbai suburban,400079,0,5,maharashtra,maharashtra,5,1,9,2025,mumbai suburban
2025-09-01,maharashtra,mumbai suburban,400083,1,8,maharashtra,maharashtra,9,1,9,2025,mumbai suburban
2025-09-01,maharashtra,mumbai suburban,400089,0,12,maharashtra,maharashtra,12,1,9,2025,mumbai suburban
2025-09-01,maharashtra,mumbai suburban,400098,1,4,maharashtra,maharashtra,5,1,9,2025,mumbai suburban
2025-09-01,maharashtra,mumbai suburban,400101,3,24,maharashtra,maharashtra,27,1,9,2025,mumbai suburban
2025-09-01,maharashtra,mumbai( sub urban ),400043,0,3,maharashtra,maharashtra,3,1,9,2025,mumbai
2025-09-01,maharashtra,mumbai( sub urban ),400094,0,1,maharashtra,maharashtra,1,1,9,2025,mumbai
2025-09-01,maharashtra,nagpur,440003,1,16,maharashtra,maharashtra,17,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,440014,3,14,maharashtra,maharashtra,17,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,440018,0,13,maharashtra,maharashtra,13,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,440022,2,16,maharashtra,maharashtra,18,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,440024,2,25,maharashtra,maharashtra,27,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,440036,0,2,maharashtra,maharashtra,2,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,441110,1,4,maharashtra,maharashtra,5,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,441111,0,10,maharashtra,maharashtra,10,1,9,2025,nagpur
2025-09-01,maharashtra,nagpur,441113,0,3,maharashtra,maharashtra,3,1,9,2025,nagpur
